,id,keywords
801,d15c296410d6d9ac4a041ba08db751f4,"['virginia', 'comstock', 'gop', 'primary', 'polling', 'mcdonnell', 'barbara', 'tactic', 'stamps', 'solidly', 'tread', 'fundraising', 'byproducts', 'didn', 'indifference', 'tea', 'quarter', 'retiring', 'painting', 'mounting']"
802,eae9289e65ca6d029d8fb7e2773ea049,"['sterling', 'clippers', 'republicans', 'los', 'outraged', 'segregation', 'filed', 'headlined', 'friday', 'tmz', 'outlets', 'bundy', 'mtp', 'conversation', 'termination', 'fact', 'deadspin', 'maybe', 'resolved', 'database']"
803,235bdffdf6b5859ce6d2dc9ccfcb69f6,"['facebook', 'mccain', 'ted', 'sens', 'member', 'turnout', 'engaged', 'vermont', 'liked', 'echelons', 'savvy', 'fact', 'probably', 'officeholder', 'dominate', '468', 'energized', 'metric', 'inexpensive', 'themes']"
804,7bd600218ceeed49e81b34bb94d36d25,"['partisanship', 'dems', 'rational', 'contradiction', 'midterm', 'members', 'november', 'gopers', 'hill', 'tea', 'percentage', 'exactly', 'obama', 'loathe', 'runoff', 'say', 'double', 'enamored', 'vast', 'nope']"
805,ca773bb7d41be0d2c129eb4abab85ff7,"['millennials', 'partisan', 'youngest', 'percent', 'midterm', 'poll', 'average', 'advantage', 'complexion', 'harvard', 'evolve', 'lurking', 'graph', 'lean', 'identification', 'barely', 'sluggish', 'presided', 'noted', 'remainder']"
806,7bb26a6ed96f5af6a76af7b8e4713066,"['grimm', 'cantor', 'resign', 'embattled', 'meeting', 'lobbyist', 'mcallister', 'charges', 'televised', 'district', 'inconsistency', 'rick', 'apology', 'half', 'panned', 'wouldn', 'especially', 'analogs', 'rehabilitation', 'sent']"
807,35b0b10ca7ab6d895b787133b24febf9,"['sanctions', 'russian', 'mccain', 'border', 'banks', 'ineffective', 'gazprom', 'rosoboronexport', 'activities', 'new', 'react', 'including', 'waiver', 'passage', 'exporter', 'million', 'wednesday', 'pressure', 'headed', 'scale']"
808,2e4c624c98cfc6fd615d93d5b7bc3512,"['democrats', 'strike', 'midterms', 'filibuster', 'marginal', 'hoping', 'trending', 'significant', 'bennet', 'unforgiving', 'harkin', 'agree', 'forcing', 'focusing', 'average', 'journal', 'wednesday', 'add', 'proxy', 'climate']"
809,571866a5c0932e86d207dc5dd6d34f6e,"['governor', 'pawlenty', 'lobbying', 'reid', 'income', 'msnbc', 'vetoed', 'banks', 'increases', 'colleagues', 'wednesday', 'rubio', 'lamented', 'tenn', 'aside', 'believe', 'maybe', 'hike', 'tailwinds', 'ready']"
810,496d423ae234475380e0ed50ff03269c,"['racial', 'controversies', 'shooting', 'polls', 'clippers', 'tesler', 'harshest', 'plausible', 'bundy', '1984', 'sizable', 'subway', 'cliven', 'say', 'forcing', 'polarization', 'sure', 'reactions', 'accounting', 'stand']"
811,2c01da749360a0f42741adb9008e153f,"['suburbanites', 'census', 'upscale', 'overwhelmingly', 'jefferson', 'live', 'newcomers', 'shop', 'resemble', 'core', '2012', 'reston', 'transit', 'narrowing', 'tipping', 'spectrum', 'chinni', 'graph', 'display', '713']"
812,8ba4861734d564ccab8a7c6d33754e13,"['obama', 'pollster', 'improvements', 'gdp', 'popularity', 'midterm', 'outcomes', 'disapproving', 'rate', 'macro', 'determinants', 'eerily', 'leaning', 'characterizations', 'agreed', 'likelihood', 'showed', 'lake', 'm_mcdonough', 'unmarried']"
813,bfcae1377d5e497e1532a5187cd318c3,"['campfield', 'democrats', 'criticized', 'repugnant', 'devaney', 'apology', 'stacey', 'discourse', 'knoxville', 'faith', 'recognize', 'monday', 'sic', 'compared', 'pressure', 'marathon', 'routinely', '40s', 'calling', 'ups']"
814,be2dcb23e86e1953daeb75fade0e4832,"['campfield', 'democrats', 'sen', 'insensitivity', 'absurdity', 'said', 'critics', 'mandatory', 'knoxville', 'manditory', 'stacey', 'commit', 'constituents', 'slope', 'trying', 'marathon', 'monday', '40s', 'ups', 'cookers']"
815,d2d9c65a22b4d115026441118524bcd4,"['benghazi', 'boehner', 'committee', 'midterms', 'repealing', 'announced', '2012', 'watch', 'bring', 'wondering', 'exhaustive', 'runner', 'likelihood', 'importantly', 'story', 'outlets', 'spectrum', '101', 'relating', 'allowfullscreen']"
816,6de2a46da14015fec01291d495dd1a7a,"['journalism', 'partisanship', 'percentage', 'decades', 'adults', 'disputing', 'digital', 'lack', 'unaffiliateds', '28', 'indiana', 'true', 'secretly', 'lars', 'december', 'wilnat', 'affirm', 'dipping', 'rigid', 'headed']"
817,e58072242c39d7972fbf2895c3cf68b8,"['irs', 'hearings', 'transcripts', 'chairman', 'hill', 'conservative', 'inspector', 'affair', 'lerner', 'individuals', 'apparently', 'calif', 'motivation', 'tips', 'provide', 'stifling', '54', 'probe', 'resolution', 'added']"
818,2eccf388966f9f799fbc85e4286177bf,"['lewinsky', 'gop', 'women', 'midterms', 'debunk', 'qaeda', '1998', 'discussed', 'reminding', 'merits', 'run', 'lynn', 'blunt', 'nearly', 'statements', 'plowing', 'psyche', 'treat', 'inequality', 'enabler']"
819,04bf7a382369872131ac21ada213df63,"['clinton', 'newsmakers', 'running', 'extramarital', 'lurid', 'midterms', 'vanity', 'decades', 'approval', 'nearly', 'episodes', 'remind', 'dynamic', 'sordidness', 'stay', 'focus', 'rebuke', 'measure', 'documenting', 'dicey']"
820,fc86e5ee64d4fd934ff5aa6965708050,"['nc', 'hagan', 'gop', 'referendum', 'aca', 'tillis', 'controversies', 'measures', 'likely', 'mccrory', 'evaluate', 'coal', 'older', 'reduces', '445', 'requirements', 'feel', 'controls', 'presided', 'graph']"
821,9acc43f43e6b9a663c792e93728526b8,"['filibusters', 'cloture', 'obama', 'discouragement', 'definitions', 'disputed', 'half', 'briefing', 'dccc', 'generally', 'pinocchios', 'energy', 'serve', 'supported', 'checker', 'agreed', 'correlation', 'amdt', '1495', 'admt']"
822,84e1bd137f41a4e6b6c838369c39d53d,"['polls', 'gop', '2012', 'bad', 'incumbent', 'marginally', 'winds', 'midterm', 'mitigate', 'shellacking', 'importantly', 'exits', 'ar', 'conduct', 'blog', 'gains', 'wsj', 'correlated', 'mcinturff', 'added']"
823,6c7f175bccc7ec87d873d72b0f817b5b,"['campaigns', 'pac', 'fairbanks', 'fortune', 'fueled', 'worth', 'sen', 'largely', 'average', 'airtime', 'spots', 'backing', 'told', 'weeks', 'attorney', 'americans', 'wringing', 'restock', 'evenutal', 'traditional']"
824,aec9ee71a2d2a164c4be3f51a41e2c79,"['campaign', 'jany', 'district', 'republicans', 'tampa', 'sink', 'ed', 'probably', 'eventual', 'today', 'unpopular', 'potential', 'inconsistencies', 'underfunded', 'rollout', 'jumped', 'beset', 'received', 'requirements', 'citing']"
825,b688edec850aa5b53914a3d5ba619976,"['mailings', 'virginia', 'delegates', 'taxpayer', 'gop', 'cost', 'likely', 'gamesmanship', 'flooded', 'information', 'lucas', 'believe', 'constituents', '037', 'eyewitness', 'monday', 'decades', 'definition', 'consultant', 'prevent']"
826,73453f685d27a55ea3eed3b19a93ae16,"['benghazi', 'rhodes', 'consulate', 'investigating', 'ability', 'rationale', 'speeches', 'cheryl', 'staffs', 'pressured', 'pointing', 'protect', 'sinking', 'credence', 'sept', 'certainly', 'missteps', 'aspiration', 'likewise', 'select']"
827,99cc4a82af4e98cd1552629066ef2d66,"['democrats', 'districts', 'seats', 'dccc', 'battleground', 'midterm', 'utah', 'advertisements', 'denham', 'aside', 'vacating', 'probably', 'run', 'weeks', 'rates', 'spigot', 'meaning', 'barber', 'reconsidered', 'firewall']"
828,6f9c39bc2a45d817f5932c9c631ed133,"['ads', 'denver', 'dscc', 'gardner', 'millions', 'senate', 'rates', 'spend', 'likely', 'mark', 'months', 'pryor', 'smaller', 'ark', 'cotton', 'aside', 'springs', 'races', 'nrsc', 'set']"
829,e2e1f4eb04d58fd6ff899e14123f0ea5,"['homosexuality', 'gop', 'tolerant', 'evolution', 'charlie', 'pa', 'soon', 'margin', 'prevailing', 'gallup', 'pretty', 'relations', 'okay', 'fact', 'expect', '20', 'jumping', 'major', 'error', 'onslaught']"
830,7e0f27910d776371d1a5907b69a1e358,"['reelection', 'emissions', 'rahall', 'mccarthy', 'reduce', 'va', 'races', 'criticized', 'lundergan', 'tenannt', '2030', 'nearly', 'alison', 'protecting', 'kentuckians', 'monday', 'tables', 'swipe', 'introduce', 'received']"
831,80daf32e1b7554b3618a5553a0f83b78,"['emissions', 'conservation', 'stakeholders', 'kaine', 'reductions', 'dnc', '2030', 'standards', 'va', 'tim', 'basically', 'proposing', 'natural', 'wind', 'growth', 'alarming', 'agreed', 'monday', 'helped', 'offer']"
832,1e01bf585c7baccf563dadaf616535d3,"['benghazi', 'polling', 'probe', 'gap', '51', 'statistically', 'overreach', 'new', 'believe', 'american', 'approving', 'weeks', 'include', 'panel', 'certainly', 'abstain', 'labeling', 'advantage', 'launching', 'landscape']"
833,0a2f11c30770df60d6968013d370ce15,"['bergdahl', 'indictment', 'debate', 'informing', 'cnn', 'weeks', 'cruz', 'lawless', 'bowe', 'remedies', 'withdraw', 'didn', 'rushing', 'tumulty', 'awfully', 'agree', 'compounds', 'oembed', 'allowfullscreen', 'bdge0up7w']"
834,5a409c175d99443f6962a319fa30f226,"['kerry', 'tsunis', 'minn', 'hotels', 'largest', 'outraged', 'grilled', 'chartwell', 'border', 'hearing', 'constituents', 'unnecessarily', 'monarchy', 'does', 'backing', 'confirmed', '7efmhtmnhbg', 'oembed', 'wednesday', 'allowfullscreen']"
835,d145e75602540031bee1e72707c8b865,"['recession', 'friday', 'numbers', 'domino', 'steady', 'pollster', 'running', 'miraculous', 'spike', 'americans', 'maybe', 'ready', 'lundergan', 'mcinturff', 'noted', 'reshifts', 'crafting', 'newport', 'meaning', 'half']"
836,87b0c8889f22f2fc4a04fc3000018055,"['candidates', 'miller', 'blue', 'redlands', 'aguilar', 'ap', 'chabot', '4th', 'brad', 'dccc', 'iowa', 'tuesday', 'retiring', 'beekeeper', 'embarrassment', 'barely', 'reporting', 'backed', 'risk', 'witt']"
837,da8973cd8d128a009cb1b47dfdfe7265,"['candidates', 'primary', 'bid', 'viewpoint', 'fact', 'confidence', 'lining', 'colorado', 'perfectly', 'sway', 'wapo', 'jumps', 'wouldn', 'inducing', 'gary', 'schweitzer', 'verge', 'decade', 'rekindle', 'adding']"
838,26ddb4d901d2bf7b463633e41872e0a3,"['candidates', 'senate', 'coakley', 'baker', 'massachusetts', 'treasurer', 'grossman', 'percent', 'brown', 'flawed', 'losing', 'undecided', 'martha', 'popular', 'double', 'herald', 'likely', 'digits', 'stepping', 'monday']"
839,1f977b12ae73036752c9b26cc3df0112,"['hillary', 'jeb', 'favored', 'signs', 'regardless', 'transitioning', 'significant', 'deceivingly', 'baseline', 'hasn', 'metricmaps', 'teeter', 'column', 'excludes', 'grasp', 'assumptions', 'battlegrounds', 'pendulum', 'indiana', '426']"
840,b377e2c9793971278ebce206d6ee2b6b,"['mccarthy', 'gop', 'campaigning', 'young', 'paul', 'swiftly', 'sizable', 'hensarling', 'primary', 'reasons', 'likely', '2002', 'blogger', 'wednesday', 'jeb', 'hierarchical', 'imposing', 'wis', 'ups', 'numerical']"
841,ad1a90d4871f0904784fb573c3d898b8,"['veterans', 'nonpartisan', 'appointment', 'fiscal', 'effectiveness', 'ron', 'potential', 'cbo', 'systemic', 'entitlements', 'rushing', 'estimated', 'tuition', 'added', 'measure', 'require', 'regardless', 'tenn', 'hide', 'cautioned']"
842,e62dc0b9b9a1d4e773aeb79563ac2aba,"['candidates', 'mccarthy', 'whip', 'undecided', 'reporters', 'steve', 'left', 'rsc', 'likely', 'raul', 'wednesday', 'idaho', 'procedural', 'southerners', 'stability', 'views', 'require', 'hear', 'ready', '233']"
843,f607b41d4f9be6872af1fd349ccae3e8,"['republicans', 'scalise', 'gingrich', 'northeastern', 'newt', 'whip', 'roles', 'house', 'chomping', 'solidly', 'half', 'nrcc', 'micro', 'run', 'cathy', 'hasn', 'today', '117', 'baseline', 'reapportionment']"
844,990cc50096b6999b148f13104723c3c0,"['elections', 'longworth', 'televised', 'jockeying', 'hearing', 'house', 'thursday', 'papal', 'press', 'anonymity', 'shredder', 'allowed', 'mcmorris', 'probably', 'cast', '1100', 'temperatures', 'mirroring', 'stutzman', 'tabulate']"
845,01e0cda7efe85c1f611230f7eaaadb27,"['candidates', 'partisanship', 'female', 'gop', 'factors', 'significant', 'faced', 'particularly', 'average', 'behavior', 'examines', 'split', 'brians', 'interpreted', 'article', 'benefits', 'recent', 'extent', 'wouldn', 'offers']"
846,d75d841a304d8fdf1f5dd2fc6ca3b62d,"['wealthy', 'clinton', 'taxes', 'spoon', 'worried', 'disparity', 'episode', 'truly', 'bump', 'litigating', 'average', 'seized', 'rucker', 'reaped', 'trait', 'achievements', 'wapo', 'gateway', 'weekend', 'added']"
847,cf3c805c2103cf4b5ddfeecd54a992d1,"['reid', 'dems', 'senatorial', 'wisecracks', 'amendment', 'debates', 'roll', 'begich', 'akin', 'gridlock', 'polarized', 'endangered', 'sidelined', 'pipeline', 'definition', 'credulity', 'routine', 'tax', 'maybe', 'offered']"
848,6c9a6d140583c6385d131121a5af7e5d,"['primaries', 'judges', 'hanna', 'marriage', 'supporters', 'ron', 'indiana', 'tuesday', 'example', 'tightest', 'setbacks', 'minded', 'strayed', 'exclude', 'probably', 'heuer', 'margins', 'average', 'skates', 'box']"
849,f99d739a116f20326cea672af7303b11,"['polls', '2008', 'gap', 'gop', 'looming', 'point', 'midterm', 'african', 'lagging', 'despite', 'april', 'likely', 'meh', '37', 'talk', 'new', 'tail', 'motivation', 'geared', 'unmarried']"
850,48b855dac7d8a7f5a66eb81308f8d7fb,"['amendment', 'reauthorizations', 'bipartisan', 'vermont', 'tuesday', 'cochran', 'debating', 'endorsed', 'reservations', 'wrong', 'strides', 'reflected', 'gillibrand', 'preclearance', 'formulas', 'online', 'like', 'anniversary', 'travesty', 'entities']"
851,55fe715504c3c526365440f009dcda4e,"['mcconnell', 'minority', 'appointments', 'enforcing', 'federal', 'leading', 'branches', 'evidence', 'cheered', 'rejection', 'discount', 'overreach', 'barnes', 'thursday', 'nev', 'meaningful', 'known', 'coats', 'exercise', 'added']"
852,884d333a10317ac5116024a067fb334f,"['romney', 'hispanic', 'border', 'fundamentally', '2024', 'win', 'percent', 'passing', 'wapo', 'opposition', 'meager', 'obituary', 'nakamura', 'unless', 'appears', 'downballot', 'irreversible', 'rests', 'whistling', 'solve']"
853,6977356d0a974a82cec5f0f690ec9e0b,"['democrats', 'divides', 'faith', 'factionalism', 'percent', 'gap', 'moral', 'decades', 'agreed', 'views', 'surprising', 'xl', 'stark', 'fissures', 'emphasizes', 'today', 'incorporated', 'traditional', 'chalked', 'evolve']"
854,c761eb013ea1261b2490742354456e72,"['mcconnell', 'amendment', 'religiousfreedom', 'contraception', 'priebus', 'louisiana', 'jindal', 'minority', 'scotusblog', '2016', 'health', 'coerce', 'replynnjenkins', 'shouldn', 'monday', 'naral', 'fundamental', '223', 'ribble', 'express']"
855,101fd902ce5e9a13c40d865c423d3e88,"['senator', 'weiland', 'mobridge', 'sandlin', 'run', 'obamacare', 'pipeline', 'beltway', 'nev', 'issue', 'brendan', 'dismay', 'maybe', 'wiltse', 'xl', 'shaking', 'assertions', 'risk', 'hemorrhage', 'subsidization']"
856,953b4fdf92161380b56e8d2b02ade23e,"['apathy', 'liberal', 'constitutional', 'bystanders', 'civic', 'disproportionately', 'hispanics', 'reads', 'ones', 'midterms', 'fact', 'daily', 'pew', 'registered', 'basic', 'miley', 'just', 'favor', '2½', 'refers']"
857,2550d55286559b0d37c45c8a264ea61f,"['democrats', 'populism', 'pollster', 'descriptions', 'foolproof', '2014', 'income', 'think', 'motivate', 'far', 'ap', 'going', 'supports', 'booth', 'general', 'especially', 'yellow', 'hammer', 'inverse', 'inequality']"
858,772da3544f96c67967c0d2803164622f,"['economy', 'sharing', 'uberx', 'homeowners', 'gop', 'innovations', 'debates', 'chauffeurs', 'legalize', 'disruptive', 'chicago', 'charter', 'grover', 'norquist', 'interesting', 'virtues', 'camps', 'constituents', 'early', 'schism']"
859,eb9489c23a7c2169adcb0ca1c4d0020e,"['unemployment', 'denver', 'elections', 'decades', 'stagnated', 'gallup', 'decreasing', 'fact', 'talking', 'average', 'perception', 'excellent', 'hispanic', 'fannie', 'applauding', 'reliably', 'reuters', 'indications', 'left', 'constituents']"
860,b5b581525415ad4000cef92672734b07,"['impeachment', 'republicans', 'walhberg', 'palin', 'sue', 'executive', 'referring', 'scorsese', 'excoriate', 'chuckling', 'really', 'hinges', 'debt', 'austin', 'wednesday', 'deployed', 'heaviest', 'lags', '100', 'chorus']"
861,f84e66ab050876c91838c03a0e63f9fa,"['nixon', 'suing', 'subpoena', 'unconstitutional', 'boehner', 'obamacare', 'recount', 'immunity', 'nuremberg', 'appointment', 'majority', 'defining', 'jun', 'rogers', 'tapes', 'hadn', 'efforts', 'balance', 'pointless', '850']"
862,72cf0ed64188604909581704640d613b,"['disease', 'congenital', 'turnout', 'obama', 'ds', 'heart', 'agenda', 'fundraisers', 'acute', 'denver', 'cheer', 'years', 'expanding', 'wednesday', 'phrase', 'thinks', 'numbers', 'especially', 'sure', 'reported']"
863,4721c7a9a53197706a9ebc3724b6f0c9,"['contraceptions', 'pelosi', 'justices', 'critiquing', 'facts', 'insurance', 'infringed', 'durbin', 'interpretation', 'vast', 'nullified', 'mont', 'transcript', 'agree', 'pinocchios', 'sure', 'react', 'weeks', 'tester', 'hammill']"
864,19f66a2b578141bbcd7c26194f18ffaa,"['partisanship', 'hasn', 'immigration', 'say', 'animus', 'inability', 'rig', 'executive', 'effectiveness', 'characterization', 'chalked', 'step', 'sunday', 'faith', 'definitely', 'override', 'include', 'minimum', 'climate', 'added']"
865,385a242014a052c5b686b85a32740b99,"['gerrymandering', 'florida', 'constitution', 'boundaries', 'appeal', 'lewis', 'draw', 'tuesday', 'weatherford', 'redraw', 'threaten', 'decennial', 'configuration', 'chaos', 'said', 'midterm', 'reps', 'remedy', 'terry', 'citing']"
866,1c0eb5b081f1133c385fad6ad5fe8203,"['redistricting', 'texas', 'minorities', 'attorneys', 'antonio', 'federal', 'map', 'vote', 'denying', 'san', 'supreme', 'sees', 'effect', 'basis', 'sweeten', 'requirements', 'manner', 'responded', 'monday', 'leaning']"
867,7bf10209cfa2232447cbc3ed44253a8d,"['obama', 'midterm', 'redistricting', 'predictors', 'approval', 'percent', 'numbers', 'average', 'fall', 'better', 'sitting', 'drastic', '1974', 'castagnetti', 'unless', 'wave', 'gallup', 'gains', 'endure', 'member']"
868,135b9941012d3117e41d47e9b5f54ed2,"['reelection', 'brownback', 'davis', 'gop', 'endorsements', 'paul', 'topeka', 'setback', 'sam', 'spearheaded', 'spending', 'typically', 'tuesday', 'centrist', 'tough', 'values', 'recent', 'shown', 'teachers', 'alienating']"
869,c3067aa5b254980f75c4d15883a08170,"['evangelical', 'democrats', 'positively', 'differences', 'pew', 'disposition', 'views', 'intensity', 'identity', 'eroding', 'homogeneous', 'decades', 'core', 'thermometer', 'array', 'hold', 'likely', '38', 'ballet', 'dynamic']"
870,364c76ea6997cea85d2b1b559eacd5fd,"['christie', 'iowa', 'republican', 'polls', 'jersey', 'nominates', 'unfavorable', 'jeb', 'percent', 'ted', 'negatives', 'remarkably', '2016', 'potential', 'closest', 'marist', 'view', '31', 'hold', 'say']"
871,9bffc50113429ec9936aafda3eb18ca8,"['clinton', 'electoral', 'towns', '1960', 'calif', 'increases', 'times', 'hopefully', 'evolved', 'fact', 'wake', 'assassination', 'bumps', 'average', 'practice', 'bar', 'john', 'dropped', 'tampico', 'margins']"
872,178da92a87b94a0bed0ec84580892086,"['cheney', 'msnbc', 'mccarthy', 'akin', 'outspokenness', 'toddakin', 'rundown', 'recently', 'runoff', 'headaches', 'overreaching', 'remember', 'missouri', 'cobwebs', 'couple', 'percent', 'pregnancy', 'donate', 'resumes', 'received']"
873,58bd255c6843baed1a31186be9e3a368,"['recession', 'fed', 'commodity', 'republican', 'rein', 'advises', 'flexibility', 'great', 'perverse', 'understating', 'faint', 'track', 'mandate', 'smartest', 'handcuff', 'maybe', 'mankiw', 'barbarous', 'santelli', 'formula']"
874,d74b4ede60a9ea5a3d229b8221622688,"['georgia', 'gop', 'kingston', 'gingrich', 'runoff', 'fundraiser', 'chamber', 'primary', 'strategists', 'hoping', 'lining', 'chambliss', 'voiced', 'protect', 'defined', 'tendency', 'responsive', 'couple', '34', 'citizenship']"
875,be4e88e54c5d078aee962f61d1fd51a1,"['romney', 'unpopular', 'disapprove', 'electorates', '2014', 'fact', 'performance', 'virginia', 'upset', 'midterm', 'average', 'mouths', 'toss', 'coal', 'manner', 'seen', 'probably', 'resistance', 'grimes', 'ups']"
876,e1e23e45278a9d6b7c9687af9c6bb95e,"['congress', 'deport', 'gop', 'boehner', 'hope', 'guard', 'tackling', 'delay', 'brief', 'wednesday', 'granger', 'disagree', 'tweak', 'children', 'deployments', 'ohio', 'sure', 'pamphlets', 'eligible', 'billion']"
877,a8c4fc5d18c3b83a85d9e2228abf05ac,"['democrats', 'enthusiasm', '2010', 'midterm', 'fall', 'percent', 'seats', 'compared', 'pew', 'disappointed', 'wave', '47', 'margins', 'shades', 'remains', 'sweep', 'just', 'control', 'completed', 'cast']"
878,00fa31e025064ee8667b15a2cfac318c,"['congress', 'american', 'gop', 'member', 'aversion', 'default', 'losers', 'truly', 'half', 'constituents', 'skeptical', 'aisle', 'maybe', 'reelect', 'bathwater', 'polarized', 'chart', 'trigger', 'toss', 'sent']"
879,db169876d538bc2c4971e251d267027f,"['insurers', 'patients', 'dakota', 'campaigns', 'signatures', 'rates', 'visits', 'debate', 'measure', 'association', 'require', 'willing', 'like', 'jason', 'twice', 'known', 'dividing', 'begun', 'layers', 'allgrunn']"
880,ecbd8a94efac13a7e73412dcd41bab51,"['gop', 'zinke', 'unity', 'divided', 'grand', 'fault', 'montana', 'happy', 'remember', 'thing', 'cacophonous', 'convention', 'takeaway', 'united', 'needs', 'fall', 'refrain', 'new', 'century', '22']"
881,3ebc2229a48aaad58e8c3e2a8ba80ed6,"['candidates', 'women', 'varying', 'braley', 'tend', 'kentucky', 'joni', 'percentage', 'supported', 'grimes', 'interesting', '12', 'looked', 'yields', 'correlation', 'journal', 'day', 'falls', 'exit', 'glitchiness']"
882,7706cb6e0923a3f5bdb1a0837efae450,"['partisan', 'districts', 'pvi', 'minority', 'scores', 'competitiveness', 'reverse', 'chance', 'lack', 'true', 'swing', 'brookings', 'sorting', 'decade', 'wasserman', 'rates', 'undersell', 'error', 'grew', 'ups']"
883,ff5cc1856ad937d8a2992389cdf4df47,"['obama', 'boehner', 'scorsese', 'berating', 'clawed', 'stakeout', 'sue', 'happy', 'gesturing', 'uptown', 'watches', 'couple', 'especially', 'breath', 'strange', 'wednesday', 'explanations', 'ahead', 'displayed', 'estimated']"
884,3a1bd6de866713b4b9724be41b588ec4,"['polling', 'gop', 'different', 'misinterpret', 'judgment', 'profiles', 'midterm', 'population', 'newfound', 'likelihood', 'threshold', 'sorting', 'grain', 'officeholders', 'especially', 'april', 'motivate', 'craighill', 'dynamics', 'allow']"
885,5a4bef431c3432b65e283eea096a2d1d,"['impeachment', 'republicans', 'moran', 'threat', 'sue', 'senatorial', 'house', 'conversation', 'slammed', 'wednesday', 'fundraising', 'georgia', 'negative', 'like', 'pace', 'surfaced', 'echoing', 'retiring', 'kan', 'setting']"
886,9e36965cdc3ad738053456a240e114a4,"['congressional', 'boehner', 'bolstering', 'victory', 'charges', 'adjourn', 'eventually', 'machinations', 'thursday', 'throwing', 'rand', 'unwillingness', 'principle', 'handful', 'pillar', 'read', 'measure', 'parameters', 'rendered', 'offer']"
887,49849f55634bae55b3f6dd0bac05bfc0,"['caucus', 'iowans', 'servicemen', 'regulations', 'wheelchair', 'proposing', 'brennan', 'forms', 'branstad', 'hire', 'typically', 'testimony', 'bases', 'fact', 'lesser', '239', 'proxy', 'highlighted', 'skipping', 'population']"
888,9ef249f2d15188ba712ad59eca76a09a,"['congressional', 'passing', 'border', 'emergency', 'heads', 'wasn', 'thursday', 'billion', 'terrible', 'idea', 'appeal', 'thrilled', 'let', 'session', 'tea', 'responsive', 'waves', 'shipped', 'reveling', 'increasing']"
889,0ba78fc1c48826fd5fbd03abb15a7098,"['billionaires', 'bachmann', 'gop', 'contributor', 'committees', 'far', 'sanford', 'backing', 'funneling', 'cotton', 'sam', 'freedomworks', 'opensecrets', 'pennsylania', '375', 'shoveling', 'mickey', 'responsive', 'ready', 'database']"
890,ac54d88ccceb6359dd6347b61e1f4f49,"['ballot', 'initiatives', 'drilling', 'gas', 'conservation', 'licenses', 'jared', 'coloradans', 'spokespeople', 'require', 'source', 'backers', 'agreed', 'values', 'longmont', 'confirm', 'session', 'divisive', 'added', 'midcap']"
891,cde9e0be3b37b61994f75077c39de857,"['dreamer', 'rand', 'protesting', 'deporting', 'boehner', 'walked', 'senate', 'probably', 'remind', 'impossible', 'misinforming', 'happy', 'rrpdzdpnabg', 'safest', 'popularized', 'f4axnulrlq0', 'optics', 'embed', 'average', 'allowfullscreen']"
892,e583e8318a77af800ee14a49afe8277c,"['uber', 'petition', 'municipalities', 'rnc', 'gop', 'innovative', 'virginia', 'freedom', 'exactly', 'zip', 'fundraising', 'run', 'thing', 'summer', 'mechanism', '20', 'coincides', 'darned', 'traditional', 'kukowski']"
893,5a83b7bd373e6b99d0c55f648fab2659,"['polls', 'gop', 'excited', 'favorable', 'lead', 'fact', 'prone', 'bears', '2012', 'worse', 'differences', 'drill', 'midterm', 'wednesday', 'myriad', 'supposed', '37', 'drop', 'focuses', 'registered']"
894,f5e7a9d2edccc084d3d0f468e90660af,"['disney', 'fireworks', 'fundraising', 'gop', 'lawmakers', 'splash', 'march', 'mcduck', 'times', 'nearly', 'designated', 'happiest', 'com', 'elbows', 'oembed', 'huizenga', 'crenshaw', 'apx5mrsq3pw', 'allowfullscreen', 'received']"
895,0136e72bf2ebd6c40b0e8db2f8d9b875,"['enthusiasm', 'polling', 'democrats', 'newhouse', 'gap', 'run', 'unenthusiastic', 'strategist', '2012', 'nutshell', 'neil', 'complacency', 'evidence', 'meaningless', 'midterm', 'gains', 'ready', 'actual', 'bases', 'rendering']"
896,5b6742d00a9b93aa2301fedaa289d35c,"['ginsburg', 'scalia', 'appointments', 'powell', 'somber', 'retain', 'sen', 'donors', 'midterms', 'bicentennial', 'thurgood', 'maybe', 'ensure', 'perusing', 'pool', 'fact', 'weeks', 'announced', 'polarization', 'hovering']"
897,28b8d20a2e7e60d36e6ac824d2797c18,"['candidates', 'iowans', 'evangelical', 'indecisiveness', 'excitement', 'caution', 'flag', 'confab', 'vander', 'probably', 'stand', 'reporters', 'frequently', 'agrees', 'describes', 'cuff', 'irs', 'stubbed', 'sakes', 'east']"
898,332f85ca205e81fdfbdc62936d6944b0,"['gop', 'brown', 'championed', 'officers', 'tolerance', 'haven', 'criticizing', 'suburban', 'escalates', 'thursday', 'liberties', 'definition', 'posture', 'heartbreaking', 'justinamash', 'exactly', 'optics', 'adopting', 'renew', 'realm']"
899,fb2699c1570d984d33aa6f12884ea59f,"['nixon', 'mariachappellen', 'democrat', 'sen', 'shooting', 'retweet', 'mo', 'criticizing', 'missing', 'reads', 'representing', 'nadal', 'hasn', 'tuesday', 'children', 'parking', 'gassing', 'strong', 'http', 'cpuydpyavz']"
900,9df76a2f6ac549edf251a4cfb59b6975,"['miller', 'reelection', 'tea', 'murkowski', 'sullivan', 'gop', 'sen', 'favored', 'independent', 'ran', 'aksen', 'joewmiller', 'headaches', 'seats', 'flawed', 'twitter', 'thursday', 'begich', 'deeply', 'effect']"
